'x', 'y', 'distance'
1091.902912524551, 2468.444843870627, 1104, 1716391443.398062
1097.495220103154, 2485.656196840117, 1110, 1716391443.398062
1102.904494574073, 2502.304231827324, 1115, 1716391443.398062
1108.496313272488, 2519.514080178307, 1121, 1716391443.398062
1113.905249935505, 2536.161075499696, 1126, 1716391443.398062
1119.187818220026, 2552.419148942971, 1131, 1716391443.398062
1124.395596171868, 2569.453023093239, 1137, 1716391443.398062
1129.250254025004, 2585.331893444012, 1141, 1716391443.398062
1134.439777514109, 2602.306059937037, 1147, 1716391443.398062
1139.866261402342, 2620.055288972026, 1153, 1716391443.398062
1145.752796878581, 2639.309278948283, 1160, 1716391443.398062
1151.087762761613, 2656.759166076319, 1164, 1716391443.398062
1156.617165803121, 2674.84502849329, 1170, 1716391443.398062
1161.991786374898, 2692.424620263846, 1175, 1716391443.398062
1167.25687849148, 2709.645960599929, 1180, 1716391443.398062
1172.739804570872, 2726.520671930024, 1185, 1716391443.398062
1178.073498284706, 2742.936093265423, 1190, 1716391443.398062
1183.613091964423, 2759.98520953613, 1196, 1716391443.398062
1189.273715525282, 2776.424854056005, 1201, 1716391443.398062
1194.719261092642, 2792.239866727609, 1206, 1716391443.398062
1200.287601747184, 2807.538756939796, 1211, 1716391443.398062
1205.918421691485, 2822.207544401954, 1216, 1716391443.398062
1212.20199493186, 2837.010715286118, 1222, 1716391443.398062
1217.814149194418, 2849.615820140647, 1226, 1716391443.398062
1223.809348803186, 2862.472567191486, 1232, 1716391443.398062
1230.030120842017, 2875.22704000029, 1238, 1716391443.398062
1235.71218259491, 2887.989159648882, 1244, 1716391443.398062
1240.689886606963, 2900.309409409314, 1249, 1716391443.398062
1245.348803814407, 2913.839887441362, 1255, 1716391443.398062
1249.340027314694, 2926.894591278229, 1259, 1716391443.398062
1253.918560224608, 2941.87029763544, 1265, 1716391443.398062
1258.620318186136, 2957.24905497538, 1270, 1716391443.398062
1263.409273680871, 2972.91302259514, 1275, 1716391443.398062
1269.154124051256, 2990.593854003608, 1282, 1716391443.398062
1274.668802998925, 3007.566290613656, 1287, 1716391443.398062
1280.333454399492, 3025.000294973019, 1293, 1716391443.398062
1285.792717221949, 3041.802178286808, 1298, 1716391443.398062
1291.419077021757, 3059.118333216901, 1304, 1716391443.398062
1297.469914987581, 3077.740897610433, 1311, 1716391443.398062
1303.179959236042, 3096.417610792171, 1317, 1716391443.398062
1308.974778341875, 3115.371610038125, 1323, 1716391443.398062
1314.829586535512, 3134.521824749005, 1329, 1716391443.398062
1320.434473000364, 3152.854582318873, 1334, 1716391443.398062
1326.171536352778, 3170.511447750331, 1339, 1716391443.398062
1331.680834603366, 3187.467324277552, 1344, 1716391443.398062
1337.319403318286, 3203.842916873947, 1349, 1716391443.398062
1343.708543672775, 3221.396935727631, 1356, 1716391443.398062
1350.26361537096, 3238.473481326857, 1362, 1716391443.398062
1356.907781996359, 3254.918370793289, 1368, 1716391443.398062
1363.195512496817, 3269.731335568455, 1373, 1716391443.398062
1369.21704004632, 3283.255907879715, 1378, 1716391443.398062
1374.619352361845, 3294.841204027113, 1382, 1716391443.398062
1380.69403926993, 3306.763448370575, 1388, 1716391443.398062
1386.001866322672, 3316.746019182148, 1392, 1716391443.398062
1392.500933161336, 3328.0027331485, 1399, 1716391443.398062
1399.124429464083, 3338.602542984761, 1405, 1716391443.398062
1405.592328741017, 3348.562234470796, 1411, 1716391443.398062
1410.988347296107, 3356.26854761459, 1415, 1716391443.398062
1417.01351029989, 3364.26420897818, 1421, 1716391443.398062
1422.546145806659, 3371.345659499042, 1426, 1716391443.398062
1428.495649024541, 3378.6926841056, 1432, 1716391443.398062
1434.476930897092, 3386.078952082448, 1438, 1716391443.398062
1440.339917670617, 3393.58323294288, 1444, 1716391443.398062
1446.017971599759, 3401.398403714413, 1450, 1716391443.398062
1451.743427877124, 3409.575202684621, 1456, 1716391443.398062
1457.184304457732, 3417.063926841684, 1461, 1716391443.398062
1462.489722474604, 3424.104454347505, 1466, 1716391443.398062
1467.72917249132, 3430.810644553695, 1471, 1716391443.398062
1473.688345545441, 3437.912510449834, 1477, 1716391443.398062
1479.141281496203, 3444.185395694191, 1482, 1716391443.398062
1485.864911348111, 3451.395605965164, 1489, 1716391443.398062
1490.910180918229, 3456.440875535282, 1493, 1716391443.398062
1496.729509761286, 3462.060536075934, 1499, 1716391443.398062
1502.046809709956, 3467.018998495587, 1504, 1716391443.398062
1508.700326745517, 3473.00985214321, 1511, 1716391443.398062
1514.964169663394, 3478.454927719486, 1517, 1716391443.398062
1519.51946864303, 3482.414788709271, 1521, 1716391443.398062
1525.332933376652, 3487.1224396281, 1527, 1716391443.398062
1531.291363239208, 3491.947480993712, 1533, 1716391443.398062
1536.649118780385, 3495.984839381225, 1538, 1716391443.398062
1541.78708961631, 3499.717793701176, 1543, 1716391443.398062
1546.876407858094, 3503.281372698422, 1548, 1716391443.398062
1551.953095822737, 3506.705641967925, 1553, 1716391443.398062
1558.701797519285, 3511.088300093887, 1560, 1716391443.398062
1565.661255706712, 3515.607825085343, 1567, 1716391443.398062
1570.977373983225, 3519.060152660447, 1572, 1716391443.398062
1576.028373165236, 3522.34030988248, 1577, 1716391443.398062
1581.875271402251, 3526.13732999425, 1583, 1716391443.398062
1586.221287732891, 3528.853022402164, 1587, 1716391443.398062
1591.174610928423, 3531.829279243675, 1592, 1716391443.398062
1597.085571255121, 3535.241973779463, 1598, 1716391443.398062
1603.073642200844, 3538.699188151903, 1604, 1716391443.398062
1609.010689619244, 3542.266526138919, 1610, 1716391443.398062
1614.144530631384, 3545.351249027463, 1615, 1716391443.398062
1620.081541259472, 3548.778983711771, 1621, 1716391443.398062
1624.341051476235, 3551.238213082035, 1625, 1716391443.398062
1630.165099083947, 3554.466535387081, 1631, 1716391443.398062
1636.199958395205, 3557.675327001629, 1637, 1716391443.398062
1642.25883982983, 3560.762481288039, 1643, 1716391443.398062
1647.418960409629, 3563.279240255737, 1648, 1716391443.398062
1652.477100050142, 3565.637889506125, 1653, 1716391443.398062
1657.560956259119, 3567.795858436067, 1658, 1716391443.398062
1663.531133654513, 3570.207966676694, 1664, 1716391443.398062
1668.670187003432, 3572.078429128007, 1669, 1716391443.398062
1672.764105620558, 3573.488078354444, 1673, 1716391443.398062
1679.683825829265, 3575.603649129355, 1680, 1716391443.398062
1684.818855757829, 3576.979576251824, 1685, 1716391443.398062
1690.78938261736, 3578.579374102223, 1691, 1716391443.398062
1696.840822278839, 3579.976459030575, 1697, 1716391443.398062
1701.867770609245, 3581.137021498497, 1702, 1716391443.398062
1706.868461293208, 3582.291521911082, 1707, 1716391443.398062
1712.842849060178, 3583.670818007925, 1713, 1716391443.398062
1719.756125995602, 3585.523224979824, 1720, 1716391443.398062
1725.814530257475, 3587.033754814854, 1726, 1716391443.398062
1730.867096746441, 3588.200231700703, 1731, 1716391443.398062
1735.887833748708, 3589.267422294955, 1736, 1716391443.398062
1741.90714246068, 3590.328788826088, 1742, 1716391443.398062
1747.924986813174, 3591.281921735818, 1748, 1716391443.398062
1752.962171621287, 3591.900410260669, 1753, 1716391443.398062
1757.972402249025, 3592.427006719301, 1758, 1716391443.398062
1763.966980188842, 3593.057062249407, 1764, 1716391443.398062
1772.932669240107, 3594.157910442759, 1773, 1716391443.398062
1779.931221222864, 3595.141492780122, 1780, 1716391443.398062
1784.962218091632, 3595.759221521558, 1785, 1716391443.398062
1790.977024416982, 3596.28544888833, 1791, 1716391443.398062
1795.987764283933, 3596.635833952704, 1796, 1716391443.398062
1801.996337508447, 3596.845657953252, 1802, 1716391443.398062
1807.999085613123, 3596.950436311167, 1808, 1716391443.398062
1813.999086031673, 3596.845705914292, 1814, 1716391443.398062
1819.99634440535, 3596.636277037042, 1820, 1716391443.398062
1824.996951908206, 3596.461651975116, 1825, 1716391443.398062
1829.993143496469, 3596.199812669102, 1830, 1716391443.398062
1834.987803549201, 3595.850552014873, 1835, 1716391443.398062
1841.973316475465, 3595.239398824912, 1842, 1716391443.398062
1846.972463301702, 3594.713967320759, 1847, 1716391443.398062
1851.951072358453, 3594.014269448266, 1852, 1716391443.398062
1857.925527663113, 3593.068008688594, 1858, 1716391443.398062
1862.922907362925, 3592.186835814672, 1863, 1716391443.398062
1868.867200945317, 3590.923337209242, 1869, 1716391443.398062
1873.868446692758, 3589.768708650156, 1874, 1716391443.398062
1880.788162388484, 3588.043429755498, 1881, 1716391443.398062
1886.815481875259, 3586.540650225362, 1887, 1716391443.398062
1890.87570192822, 3585.528323668454, 1891, 1716391443.398062
1897.757245429934, 3583.68441964449, 1898, 1716391443.398062
1902.821357470056, 3582.327494912958, 1903, 1716391443.398062
1907.799388171048, 3580.900067579283, 1908, 1716391443.398062
1913.729062752956, 3579.087184128528, 1914, 1716391443.398062
1919.693078485035, 3577.149357948533, 1920, 1716391443.398062
1925.656389932281, 3575.0960251506, 1926, 1716391443.398062
1930.677740881274, 3573.268402869362, 1931, 1716391443.398062
1936.58007824576, 3571.00270783249, 1937, 1716391443.398062
1942.489647379323, 3568.494244560643, 1943, 1716391443.398062
1947.523604985951, 3566.252982233545, 1948, 1716391443.398062
1954.243344312359, 3562.975546377388, 1955, 1716391443.398062
1960.209117187538, 3559.803488672506, 1961, 1716391443.398062
1965.273937417052, 3556.996012975305, 1966, 1716391443.398062
1971.098878481329, 3553.632981683831, 1972, 1716391443.398062
1976.103313350426, 3550.505863710507, 1977, 1716391443.398062
1982.649963281617, 3546.090092575133, 1984, 1716391443.398062
1988.67076088508, 3541.874284707152, 1990, 1716391443.398062
1994.524151503883, 3537.46343849952, 1996, 1716391443.398062
2001.111122932561, 3532.129414209464, 2003, 1716391443.398062
2008.343389780689, 3525.385216266611, 2011, 1716391443.398062
2013.851094247119, 3520.066487888425, 2016, 1716391443.398062
2018.726636246825, 3514.838109203529, 2021, 1716391443.398062
2024.154451237218, 3508.59412231834, 2027, 1716391443.398062
2029.600314838578, 3501.623734771716, 2033, 1716391443.398062
2035.125311152654, 3494.019229734351, 2039, 1716391443.398062
2040.503452157546, 3485.737618830464, 2045, 1716391443.398062
2046.595694331441, 3475.9879933203, 2052, 1716391443.398062
2052.109136336181, 3467.164641706248, 2057, 1716391443.398062
2057.350495531543, 3458.776713606805, 2062, 1716391443.398062
2062.320357736813, 3450.505473908464, 2067, 1716391443.398062
2067.160178868407, 3442.122657808999, 2072, 1716391443.398062
2072.718638198161, 3431.668716240978, 2079, 1716391443.398062
2077.486347712922, 3421.444330191594, 2084, 1716391443.398062
2082.576108636786, 3410.012539986214, 2090, 1716391443.398062
2087.230180257329, 3398.493308503351, 2095, 1716391443.398062
2091.939735979286, 3385.553910501611, 2101, 1716391443.398062
2096.284596507085, 3372.18180478388, 2106, 1716391443.398062
2100.586964111991, 3358.10939443769, 2111, 1716391443.398062
2105.093299689521, 3343.36983491416, 2116, 1716391443.398062
2110.036340480533, 3327.201876999607, 2122, 1716391443.398062
2115.263433447092, 3308.972837488727, 2129, 1716391443.398062
2120.427931108825, 3290.962093748017, 2134, 1716391443.398062
2125.49355528992, 3272.056926932123, 2140, 1716391443.398062
2130.212591370592, 3253.129906995093, 2145, 1716391443.398062
2134.999598775224, 3233.930268967901, 2150, 1716391443.398062
2140.321977543475, 3212.583373683144, 2157, 1716391443.398062
2145.808287724609, 3190.578985413186, 2163, 1716391443.398062
2151.810744550018, 3168.177511570521, 2169, 1716391443.398062
2157.812565502221, 3145.778410838969, 2175, 1716391443.398062
2164.479525991186, 3122.527956533237, 2182, 1716391443.398062
2170.825891659609, 3098.842997415273, 2189, 1716391443.398062
2177.341430341576, 3074.52667601549, 2196, 1716391443.398062
2183.306878256118, 3050.600571259842, 2202, 1716391443.398062
2189.522606972271, 3025.670645037065, 2209, 1716391443.398062
2196.11664150741, 3001.061373125065, 2215, 1716391443.398062
2202.699787290336, 2978.103215435775, 2220, 1716391443.398062
2209.122196311602, 2955.70561345076, 2226, 1716391443.398062
2215.428173627172, 2933.714057077906, 2232, 1716391443.398062
2221.374174808722, 2912.977886674275, 2237, 1716391443.398062
2227.230169279385, 2891.123017780917, 2244, 1716391443.398062
2233.123435123641, 2869.129050227645, 2250, 1716391443.398062
2238.785506755063, 2847.997911223081, 2255, 1716391443.398062
2244.159679070664, 2826.443283366132, 2261, 1716391443.398062
2249.297633345271, 2804.1883583825, 2267, 1716391443.398062
2254.179603606009, 2783.042221979138, 2271, 1716391443.398062
2258.716319114597, 2761.698653599295, 2276, 1716391443.398062
2263.76518026676, 2737.945629404253, 2283, 1716391443.398062
2269.011794304979, 2713.262251027234, 2289, 1716391443.398062
2274.415046092351, 2687.841949979273, 2295, 1716391443.398062
2279.734457118785, 2662.816088699621, 2300, 1716391443.398062
2284.746158968969, 2637.03311781941, 2306, 1716391443.398062
2289.755628000876, 2611.261633793437, 2311, 1716391443.398062
2295.420051448482, 2584.612616688994, 2317, 1716391443.398062
2301.154245184495, 2557.635356184965, 2323, 1716391443.398062
2306.943703150284, 2530.398097921557, 2329, 1716391443.398062
2312.776935266393, 2502.954898472531, 2335, 1716391443.398062
2319.125743435034, 2475.455189059608, 2341, 1716391443.398062
2325.17113578403, 2449.269717949346, 2346, 1716391443.398062
2331.661625471944, 2423.237785659751, 2352, 1716391443.398062
2338.275376860385, 2396.711477691846, 2359, 1716391443.398062
2344.740648349507, 2370.78069007314, 2365, 1716391443.398062
2351.093360478012, 2345.301353391888, 2371, 1716391443.398062
2357.118821924189, 2321.134547507806, 2376, 1716391443.398062
2363.558544674797, 2297.101175015884, 2382, 1716391443.398062
2370.295522792955, 2273.606540218778, 2388, 1716391443.398062
2377.380636922963, 2248.897810865526, 2396, 1716391443.398062
2384.871013779707, 2224.397892110211, 2403, 1716391443.398062
2392.218018318889, 2200.366923075215, 2410, 1716391443.398062
2398.497583509741, 2178.467476727594, 2415, 1716391443.398062
2404.700090090609, 2156.836765689458, 2421, 1716391443.398062
2410.846778292991, 2135.400716470685, 2427, 1716391443.398062
2416.677396391322, 2115.066934698046, 2432, 1716391443.398062
2422.19609229642, 2094.470881188699, 2438, 1716391443.398062
2428.098177912867, 2072.443997797499, 2445, 1716391443.398062
2433.396708229272, 2051.192753428695, 2450, 1716391443.398062
2438.623017525639, 2030.231171750065, 2455, 1716391443.398062
2444.036499543637, 2008.518881288239, 2461, 1716391443.398062
2449.202163182722, 1986.143933860877, 2467, 1716391443.398062
2454.150011673208, 1962.866136875402, 2473, 1716391443.398062
2458.700803985585, 1939.454340008913, 2478, 1716391443.398062
2463.093963269927, 1914.539495628941, 2484, 1716391443.398062
2467.116906038116, 1885.914770461278, 2492, 1716391443.398062
2470.758739078166, 1856.254420550275, 2497, 1716391443.398062
2474.687960377264, 1824.253481098244, 2503, 1716391443.398062
2477.678451675771, 1790.07200914536, 2509, 1716391443.398062
2480.931238940462, 1752.892480580188, 2515, 1716391443.398062
2483.726294419271, 1712.921325008741, 2521, 1716391443.398062
2485.991065181014, 1669.706924537551, 2527, 1716391443.398062
2487.631653346718, 1622.726626291518, 2533, 1716391443.398062
2488.528154610522, 1571.366103286238, 2539, 1716391443.398062
2488.528154610522, 1514.89425789676, 2545, 1716391443.398062
2486.347918648352, 1452.46046866756, 2551, 1716391443.398062
2483.917096064898, 1382.850817481935, 2556, 1716391443.398062
2478.540064500429, 1305.955683626646, 2561, 1716391443.398062
2468.979897992099, 1214.996775223352, 2570, 1716391443.398062
2454.224751631557, 1110.008453560204, 2575, 1716391443.398062
2432.384108956772, 986.1440138299255, 2580, 1716391443.398062
2403.072815112941, 835.3504793723582, 2586, 1716391443.398062
2357.367192414754, 652.0352392990894, 2592, 1716391443.398062
2291.315438964954, 421.6854002772354, 2597, 1716391443.398062
2194.690595726454, 124.3047109599647, 2604, 1716391443.398062
2045.140280190972, -265.2871806630261, 2612, 1716391443.398062
1821.306155403941, -792.6073330946415, 2618, 1716391443.398062
1482.073078090796, -1520.095015058437, 2624, 1716391443.398062
960.9251611487563, -2542.905391771009, 2630, 1716391443.398062
174.5251587699387, -4021.908688593269, 2636, 1716391443.398062
-1058.712261845092, -6157.938558893693, 2641, 1716391443.398062
-2967.810209431281, -9335.211102858869, 2648, 1716391443.398062
-5863.256517206458, -14154.04298513666, 2654, 1716391443.398062
-10379.89433967537, -21382.17444760644, 2660, 1716391443.398062
-17484.65300470916, -32322.54339225003, 2665, 1716391443.398062
-28461.66376825667, -49225.65767445241, 2670, 1716391443.398062
-46322.06756518676, -74732.95775664741, 2677, 1716391443.398062
